start_ns,end_ns
1314410,1670372
3037014,3760612
3349076,4083134
3445806,3786986
3612034,3757468
3710414,3885555
7777199,8282352
8251061,8515931
8538028,9050621
9364077,9747628
9423024,10067346
9935298,10021109
10060204,11015118
10540814,10715924
11951502,12385325
13627265,14468962
13845697,14631397
14366327,14591315
14391282,14463385
14450065,15017220
15047065,15775105
15827476,15988002
16141014,16990861
16527150,16681227
17769278,17972681
18221172,18439221
18452547,18474274
18490403,18784623
18787412,19273507
19828989,20102321
20113930,20868713
20615214,21505265
20777652,21349601
21809829,22492559
22511338,22883966
23071943,23381153
23733754,23884239
23804720,23862357
23949560,24371577
24308713,24370586
24493394,24773466
24624569,24979541
24713778,25072913
24949536,24990840
25105305,25229420
26329835,26354422
26463439,26568165
28420398,28470607
28672762,28784236
29398975,29480688
30083551,30272292
30544078,30863252
30588308,30606862
30630133,30941727
30880723,30966907
31439593,31623462
31728966,31802813
31754149,31952999
32246670,32400708
33219777,33623048
34464052,34852443
35056240,35111378
35149857,35173455
35447649,35674232
35683000,35745476
35776717,35876512
36140878,36413847
36434036,36540517
36731791,36996210
36742375,36826958
37251393,37358106
37628609,37678363
37858720,37894695
37929864,37954870
38498893,38593230
38696359,38736275
39230323,39542918
39273438,39354444
39799138,39853162
40864732,40948186
41120947,41166153
41219382,41456557
41237537,41416432
41767574,41859824
41815368,41963856
42035299,42145168
42368274,42428087
43052168,43216473
43053007,43129033
43058819,43126323
43131689,43199404
43363039,43580515
43433377,43455747
44038529,44327684
44486900,44573443
44507242,44829573
45034130,45128472
45903736,46026364
46189348,46255011
46332955,46459738
46444665,46536415
46766976,47019754
46845822,46991056
47319575,47464710
47834750,48062646
48175882,48313352
48424661,48642066
48786521,48984128
49834655,49944392
49920790,50039385
49984220,50060154
50438310,50500785
50651757,50866645
51137123,51250689
51238504,51525518
51595966,51689275
52040074,52262506
52349150,52556939
52397219,52462221
52401600,52590336
52695203,52824874
52711408,52937947
52827430,52998879
53460753,53617637
53971547,54235925
54158437,54214785
54363319,54441276
54366495,54490925
54452878,54592136
54503743,54641990
54850094,54984299
55485308,55695933
55504105,55558495
55669219,55879619
56175824,56473924
56274172,56402819
56372675,56436889
56484994,56606976
56611321,56824428
57014209,57109205
57570153,57756610
57842276,57995725
58165332,58379501
58420163,58529382
58431460,58499156
58966964,59240639
59302982,59446575
59647553,59753815
59797399,59876803
60181510,60344408
60570248,60664633
60793093,60987075
61024132,61291420
61275964,61296988
61356310,61662317
61546542,61794095
61774706,61845698
61823938,61956060
62460919,62586783
62666696,62710126
62899343,63081805
62907975,62981277
62923654,62985844
63074051,63198633
63675834,63842439
64493437,64519250
64628622,64685479
64718994,64841026
64931957,65143708
64984994,65058389
65227774,65354220
65280097,65339076
65555035,65622636
66421392,66499324
66574404,66674312
66676366,66773605
66753474,66825101
66761437,66833151
67494497,67658335
67510036,67620639
67651129,67780103
67882590,67914425
67978107,68055061
68435669,68535005
68793828,68906422
69220245,69454434
69416609,69688777
69504662,69676123
69725364,69745875
69963570,70068110
70075369,70250708
70336427,70452842
70429892,70498990
70884096,71004567
70885946,70989668
70917580,71068493
71018921,71199463
71314602,71428636
71514317,71742631
71617038,71651000
71660135,71782880
72249561,72503781
72735810,72831915
72736979,72830456
72869328,72911040
72918113,73184596
72934373,73094827
73157683,73239083
73295217,73447447
73296255,73416981
73455956,73565814
73474772,73662660
73772844,73813065
73857480,73882377
74181370,74229742
74368041,74427643
74472880,74595930
74796840,74893323
74827793,75080199
74833403,74936313
75496201,75561229
76272089,76297678
76331933,76416422
76354328,76413406
77604150,77686284
77890869,78086599
78101496,78127358
78128988,78327272
78147299,78227203
78255142,78398256
78813701,78982431
79253856,79328751
79373449,79578525
79624154,79811517
79766670,79786865
80661540,80692135
80791956,80856564
81075710,81242940
81808767,81977547
82139828,82282661
82292914,82416583
82413921,82670774
82475505,82522521
