start_ns,end_ns
13363145,42510800
58102513,72690314
61864627,70673320
66602332,67072619
76013601,78995643
77921227,79117488
117737914,118178966
164223522,178640474
164856191,175307469
198374556,200510144
200521757,201288556
200716916,202169845
210159691,211854638
214606801,216879563
225385916,226346103
238552682,239702672
278508469,280693483
297693726,309309772
310506753,311703118
315624526,320854667
331509152,339265812
331885591,332852764
332874917,337787799
335507276,337514527
345212046,419210655
381252572,385891385
400917343,403871665
431035276,441392800
443913038,447851411
462891000,467300620
482589155,491359523
485967322,487380681
547985529,548647938
558454957,560861966
560864295,561520618
569038593,711322792
589455797,595102927
595116331,600601698
616472583,624149365
616756073,624255984
729485083,735678604
735391030,745887241
739649898,749022515
747495979,754394713
794300172,798759397
798261786,802318591
808402814,809321325
839401098,839999571
860856194,865895705
869024966,880900559
874135649,885818483
879650557,883052142
897629227,902876017
903738058,904915524
945644598,953872013
979165107,990137834
999068806,1002623515
1054805683,1062146461
1065948080,1071044317
1074061180,1074490131
1074528687,1165133102
1082145597,1164993024
1089899200,1092692350
1098102002,1106636217
1098826489,1100185209
1100208474,1102037446
1103187261,1104295139
1160878840,1163608367
1165272878,1167808483
1168004506,1169943949
1181180062,1184073549
1233318185,1237295661
1235755916,1240521931
1258215092,1263473584
1262933791,1266355564
1283305049,1287151805
1287154408,1289132736
1348774029,1350667033
1363825699,1368028070
1384948767,1385324500
1386652697,1399476093
1398819526,1400822958
1405841333,1411771009
1409520893,1412909538
1416473180,1422188148
1428268556,1433185373
1432630694,1433806108
1448985959,1454888080
1461359390,1465173343
1479677810,1481670348
1480009265,1488637377
1500017142,1588054585
1546561804,1547314422
1549915832,1552406202
1552408846,1554551395
1588325754,1598922500
1595221488,1597433887
1601388542,1608947467
1620653474,1631052607
1631600118,1634176764
1642163153,1643228421
1647199388,1652167498
1672686703,1675884834
1679629366,1684900996
1682467723,1686838963
1690508390,1694399439
1702636681,1708074720
1715477788,1719532641
1730405931,1738191078
1740852686,1878169226
1746053196,1747780970
1757367726,1761612646
1768492433,1779801708
1823709290,1828075819
1828907166,1829635630
1898526176,1909350429
1915195117,1918999716
1923313816,1925616873
1973181045,1976455277
2021951238,2026187190
2023577850,2025768977
2047330724,2059743791
2053439593,2058424032
2059756657,2066176704
2082389832,2090747620
2109050246,2111342094
2110553553,2181253775
2116847353,2121144014
2119872716,2120512417
2142840641,2147906244
2144932258,2148211034
2161383849,2161838252
2185039979,2185761904
2188418416,2191470522
2195814935,2203566008
2234248304,2236650052
2238748690,2241487513
2264620524,2269331564
2271442133,2276256264
2271583053,2396169781
2273757174,2277214234
2277731171,2278494384
2281279333,2284410762
2282865009,2287560268
2283906370,2287596951
2285961276,2287423250
2287612282,2299867851
2303963618,2309125970
2337426693,2339026214
2390736853,2393676536
2393699865,2395207203
2400948295,2405521779
2407830508,2409095815
2413323769,2414302088
2413596030,2419682445
2427547586,2435121522
2434115684,2436081414
2464539910,2498793644
2498762199,2504000317
2518784096,2523223723
2533575786,2538466440
2536507325,2539758585
2538188001,2545959002
2539216392,2543994511
2546219428,2549359703
2582793698,2586403210
2602870036,2607855409
2627928886,2633891544
2642879322,2646863975
2646878862,2648582179
2648602127,2652780857
2669921279,2672150381
2680698244,2692697153
2681153030,2690423763
2682762003,2691955215
2698709631,2699417092
2719442976,2719922221
2734155108,2877422685
2760108157,2762562020
2790085399,2794193820
2813394141,2817912470
2815953759,2818759614
2863204178,2864491955
2873452408,2874434891
2875316181,2875782999
2877368337,2878570852
2878604388,2881948784
2891171592,2898012650
2894455400,2898545222
2907400937,2908225492
2914486466,2915093249
2950306152,2958710327
2975599672,2978295543
2984717790,2988024585
2990181991,2993411974
3008178467,3010067874
3019359050,3021990777
3021306271,3031838099
3024115868,3032638581
3034946876,3038849067
3051106147,3055888012
3053503995,3059362885
3059457476,3061711168
3067430114,3075408695
3073640453,3083918625
3075412303,3077345419
3091573033,3092981608
3092936483,3097506305
3097613934,3102088019
3104505766,3107110425
3111901600,3114202591
3117057708,3118554151
3124982206,3128719418
3127778138,3130707021
3155169879,3160033552
3196480580,3200256380
3202719665,3203305905
3206955957,3210200477
3254576360,3262447127
3392370874,3397075361
3408239848,3409921755
3422812153,3425048382
3430376467,3432633580
3436300544,3442873558
3463517412,3471669632
3470423616,3476623209
3487351608,3491581137
3497149555,3502985776
3509490551,3523689689
3536829222,3538033393
3543197326,3544051101
3561420647,3563129719
3576982241,3583132319
3582257276,3591988012
3587342491,3588715137
3603563891,3607680064
3640813597,3641923370
3662905961,3663955334
3664000569,3671096216
3689181246,3692911950
3690471191,3691375373
3699542605,3701119317
3727514036,3730463527
3754035832,3754856696
3757117599,3766261140
3759539915,3764001830
3760410853,3761154815
3778600055,3780702130
3782289709,3787624621
3787709639,3826190811
3826204350,3826216840
3826469459,3835578449
3841527494,3842592413
3864211234,3870682139
3865176559,3866885199
3870458657,3872109160
3873102492,3876447387
3892114402,3897384185
3896053752,3902009425
3897400360,3905749052
3929952550,3932506826
3940390928,3943450139
3942868406,3944816409
3982284818,3985956657
3985103055,3989034705
3992872927,3994427984
3992892541,4001774004
4005573555,4006760789
4029910598,4033574214
4033603506,4034447174
4035993001,4041697252
4088405380,4092549460
4094479143,4101274854
4104400652,4107031265
4106166738,4110511559
4113451288,4124633272
4132134453,4139469040
4196953490,4199810380
4204052923,4205240739
4230242456,4231001768
4231005574,4237355896
4250227314,4262311540
4272710626,4279905829
4283539041,4285966993
4288858606,4295048585
4313786985,4320729776
4323341394,4330246795
4365844083,4375207095
4371282064,4374249718
4379532597,4381112523
4389274736,4390212540
4398000199,4401436696
4399785612,4403468309
4400464452,4401322809
