elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,3.738.072,1.850.208,x,x
100,25.706,3.742.136,1.852.596,x,x
201,52.634,3.744.584,1.855.044,x,x
301,79.414,3.746.960,1.857.416,x,x
402,106.369,3.749.536,1.859.996,x,x
502,133.264,3.751.972,1.862.440,x,x
602,160.100,3.754.396,1.864.864,x,x
703,186.993,3.756.828,1.867.304,x,x
803,213.774,3.759.444,1.869.920,x,x
903,240.613,3.761.888,1.872.368,x,x
1.003,267.516,3.764.280,1.874.772,x,x
1.104,294.555,3.766.624,1.877.124,x,x
1.204,321.504,3.769.056,1.879.556,x,x
1.305,348.445,3.771.432,1.881.936,x,x
1.405,375.400,3.773.912,1.884.424,x,x
1.505,402.426,3.776.444,1.886.948,x,x
1.605,429.467,3.778.748,1.889.260,x,x
1.706,456.388,3.781.184,1.891.708,x,x
1.806,483.423,3.783.576,1.894.100,x,x
1.906,510.465,3.785.980,1.896.508,x,x
2.007,537.381,3.788.512,1.899.036,x,x
2.107,564.339,3.790.956,1.901.492,x,x
2.207,591.365,3.793.352,1.903.896,x,x
2.308,618.306,3.795.780,1.906.324,x,x
2.408,645.183,3.798.180,1.908.712,x,x
2.508,672.110,3.800.692,1.911.216,x,x
2.609,699.072,3.803.140,1.913.664,x,x
2.709,726.082,3.805.448,1.915.988,x,x
2.809,753.147,3.807.984,1.918.516,x,x
2.910,780.094,3.810.468,1.921.004,x,x
3.010,807.201,3.813.064,1.923.608,x,x
3.110,834.262,3.815.576,1.926.148,x,x
3.211,861.268,3.818.044,1.928.584,x,x
3.311,888.060,3.820.512,1.931.040,x,x
3.411,915.007,3.822.880,1.933.404,x,x
3.512,941.936,3.825.272,1.935.804,x,x
3.612,968.890,3.827.772,1.938.300,x,x
3.712,995.765,3.830.216,1.940.740,x,x
3.813,1.022.647,3.832.632,1.943.160,x,x
3.913,1.049.609,3.835.044,1.945.572,x,x
4.013,1.076.560,3.837.468,1.947.992,x,x
4.113,1.103.374,3.839.916,1.950.448,x,x
4.214,1.130.257,3.842.344,1.952.872,x,x
4.314,1.157.310,3.844.940,1.955.472,x,x
4.414,1.184.211,3.847.448,1.957.980,x,x
4.515,1.211.155,3.849.916,1.960.436,x,x
4.615,1.238.130,3.852.532,1.963.052,x,x
4.715,1.265.024,3.854.992,1.965.528,x,x
4.816,1.291.900,3.857.400,1.967.936,x,x
4.916,1.318.976,3.859.852,1.970.380,x,x
5.016,1.345.874,3.862.376,1.972.900,x,x
5.117,1.372.822,3.864.848,1.975.368,x,x
5.217,1.399.706,3.867.232,1.977.748,x,x
5.317,1.426.787,3.869.636,1.980.152,x,x
5.418,1.453.793,3.872.184,1.982.712,x,x
5.518,1.480.626,3.874.564,1.985.092,x,x
5.618,1.507.522,3.876.948,1.987.488,x,x
5.719,1.534.493,3.879.320,1.989.860,x,x
5.819,1.561.384,3.881.832,1.992.372,x,x
5.919,1.588.416,3.884.196,1.994.728,x,x
6.020,1.615.451,3.886.596,1.997.152,x,x
6.120,1.642.409,3.889.044,1.999.572,x,x
6.220,1.669.298,3.891.620,2.002.148,x,x
6.321,1.696.335,3.894.020,2.004.556,x,x
6.421,1.723.487,3.896.428,2.006.968,x,x
6.521,1.750.507,3.898.912,2.009.436,x,x
6.622,1.777.519,3.901.348,2.011.884,x,x
6.722,1.804.609,3.903.812,2.014.340,x,x
6.822,1.831.585,3.906.152,2.016.688,x,x
6.923,1.858.632,3.908.656,2.019.180,x,x
7.023,1.885.597,3.911.152,2.021.668,x,x
7.123,1.912.575,3.913.520,2.024.036,x,x
7.224,1.939.450,3.916.044,2.026.560,x,x
7.324,1.966.242,3.918.544,2.029.064,x,x
7.424,1.993.056,3.920.984,2.031.496,x,x
7.525,2.019.984,3.923.384,2.033.892,x,x
7.625,2.046.813,3.925.880,2.036.380,x,x
7.725,2.073.727,3.928.336,2.038.856,x,x
7.826,2.100.813,3.930.696,2.041.216,x,x
7.926,2.127.750,3.933.156,2.043.672,x,x
8.026,2.154.657,3.935.488,2.046.016,x,x
8.126,2.181.622,3.937.864,2.048.404,x,x
8.227,2.208.531,3.940.324,2.050.848,x,x
8.327,2.235.470,3.942.672,2.053.200,x,x
8.427,2.262.366,3.945.080,2.055.612,x,x
8.528,2.289.234,3.947.456,2.057.968,x,x
8.628,2.316.036,3.949.960,2.060.472,x,x
8.728,2.343.180,3.952.344,2.062.852,x,x
8.829,2.370.159,3.954.840,2.065.348,x,x
8.929,2.397.100,3.957.220,2.067.724,x,x
9.029,2.423.992,3.959.784,2.070.300,x,x
9.130,2.450.988,3.962.256,2.072.768,x,x
9.230,2.478.025,3.964.744,2.075.256,x,x
9.330,2.504.964,3.967.196,2.077.704,x,x
9.431,2.531.983,3.969.648,2.080.164,x,x
9.531,2.558.951,3.972.120,2.082.616,x,x
9.631,2.585.935,3.974.508,2.085.008,x,x
9.732,2.612.937,3.977.036,2.087.552,x,x
9.832,2.639.730,3.979.480,2.090.004,x,x
9.932,2.666.596,3.981.952,2.092.464,x,x
10.033,2.693.548,3.984.296,2.094.816,x,x
10.133,2.720.539,3.986.800,2.097.324,x,x
10.233,2.747.439,3.989.224,2.099.740,x,x
10.333,2.774.321,3.991.584,2.102.080,x,x
10.434,2.801.212,3.994.056,2.104.564,x,x
10.534,2.828.080,3.996.504,2.107.012,x,x
10.634,2.855.149,3.998.944,2.109.456,x,x
10.735,2.882.121,4.001.448,2.111.976,x,x
10.835,2.909.188,4.003.912,2.114.424,x,x
10.935,2.936.075,4.006.408,2.116.928,x,x
11.036,2.962.955,4.008.924,2.119.432,x,x
11.136,2.990.002,4.011.384,2.121.880,x,x
11.236,3.016.964,4.013.800,2.124.300,x,x
11.337,3.043.985,4.016.360,2.126.852,x,x
11.437,3.070.964,4.018.908,2.129.408,x,x
11.537,3.097.740,4.021.348,2.131.856,x,x
11.638,3.124.729,4.023.960,2.134.464,x,x
11.738,3.151.603,4.026.316,2.136.828,x,x
11.838,3.178.567,4.028.712,2.139.212,x,x
11.939,3.205.529,4.031.184,2.141.688,x,x
12.039,3.232.608,4.033.784,2.144.280,x,x
12.139,3.259.651,4.036.224,2.146.724,x,x
12.240,3.286.612,4.038.640,2.149.152,x,x
12.340,3.313.615,4.041.044,2.151.540,x,x
12.440,3.340.808,4.043.476,2.153.980,x,x
12.540,3.367.720,4.045.996,2.156.492,x,x
12.641,3.394.685,4.048.496,2.159.008,x,x
12.741,3.421.672,4.050.820,2.161.304,x,x
12.841,3.448.699,4.053.276,2.163.760,x,x
12.942,3.475.712,4.055.788,2.166.272,x,x
13.042,3.502.716,4.058.304,2.168.800,x,x
13.142,3.529.512,4.060.732,2.171.232,x,x
13.243,3.556.437,4.063.248,2.173.764,x,x
13.343,3.583.334,4.065.644,2.176.156,x,x
13.443,3.610.232,4.068.076,2.178.596,x,x
13.544,3.637.180,4.070.616,2.181.132,x,x
13.644,3.663.921,4.073.060,2.183.576,x,x
13.744,3.690.767,4.075.588,2.186.116,x,x
13.844,3.717.725,4.078.076,2.188.628,x,x
13.945,3.744.603,4.080.600,2.191.132,x,x
14.045,3.771.497,4.083.084,2.193.628,x,x
14.145,3.798.342,4.085.588,2.196.136,x,x
14.246,3.825.279,4.088.064,2.198.612,x,x
14.346,3.852.301,4.090.432,2.200.976,x,x
14.446,3.879.311,4.092.884,2.203.428,x,x
14.547,3.906.503,4.095.280,2.205.828,x,x
14.647,3.933.457,4.097.700,2.208.244,x,x
14.747,3.960.501,4.100.136,2.210.680,x,x
14.848,3.987.474,4.102.548,2.213.088,x,x
14.948,4.014.493,4.104.960,2.215.512,x,x
15.048,4.041.473,4.107.496,2.218.044,x,x
15.149,4.068.570,4.110.016,2.220.548,x,x
15.249,4.095.514,4.112.508,2.223.036,x,x
15.349,4.122.567,4.114.988,2.225.508,x,x
15.450,4.149.584,4.117.408,2.227.932,x,x
15.550,4.176.523,4.119.844,2.230.372,x,x
15.650,4.203.498,4.122.256,2.232.776,x,x
15.751,4.230.458,4.124.700,2.235.224,x,x
15.851,4.257.511,4.127.172,2.237.692,x,x
15.951,4.284.411,4.129.604,2.240.124,x,x
16.052,4.311.400,4.132.056,2.242.604,x,x
16.152,4.338.203,4.134.488,2.245.016,x,x
16.252,4.365.209,4.137.000,2.247.528,x,x
16.352,4.391.931,4.139.392,2.249.936,x,x
16.453,4.418.973,4.141.940,2.252.468,x,x
16.553,4.445.853,4.144.384,2.254.904,x,x
16.653,4.472.695,4.146.780,2.257.304,x,x
16.754,4.499.709,4.149.156,2.259.680,x,x
16.854,4.526.654,4.151.764,2.262.280,x,x
16.954,4.553.578,4.154.096,2.264.628,x,x
17.055,4.580.205,4.156.548,2.267.080,x,x
17.155,4.607.294,4.159.128,2.269.656,x,x
17.255,4.634.139,4.161.596,2.272.120,x,x
17.356,4.661.107,4.164.076,2.274.580,x,x
17.456,4.687.915,4.166.576,2.277.100,x,x
17.556,4.714.874,4.169.020,2.279.544,x,x
17.657,4.741.769,4.171.496,2.282.004,x,x
17.757,4.768.639,4.173.996,2.284.512,x,x
17.857,4.795.536,4.176.524,2.287.064,x,x
17.958,4.822.424,4.179.104,2.289.652,x,x
18.058,4.849.430,4.181.652,2.292.200,x,x
18.158,4.876.379,4.184.128,2.294.680,x,x
18.259,4.903.400,4.186.632,2.297.188,x,x
18.359,4.930.318,4.189.232,2.299.784,x,x
18.459,4.957.261,4.191.632,2.302.188,x,x
18.559,4.984.273,4.194.104,2.304.640,x,x
18.660,5.011.256,4.196.572,2.307.100,x,x
18.760,5.037.981,4.199.012,2.309.548,x,x
18.860,5.064.972,4.201.536,2.312.072,x,x
18.961,5.092.017,4.204.024,2.314.552,x,x
19.061,5.119.037,4.206.504,2.317.044,x,x
19.161,5.145.901,4.208.920,2.319.444,x,x
19.262,5.172.817,4.211.400,2.321.932,x,x
19.362,5.199.733,4.213.852,2.324.368,x,x
19.462,5.226.521,4.216.284,2.326.816,x,x
19.563,5.253.460,4.218.688,2.329.224,x,x
19.663,5.280.498,4.221.104,2.331.644,x,x
19.763,5.307.430,4.223.576,2.334.104,x,x
19.864,5.334.262,4.226.056,2.336.600,x,x
19.964,5.361.304,4.228.664,2.339.212,x,x
20.064,5.388.246,4.231.056,2.341.600,x,x
20.164,5.415.193,4.233.468,2.344.028,x,x
20.265,5.442.155,4.235.888,2.346.412,x,x
20.365,5.468.971,4.238.264,2.348.804,x,x
20.465,5.496.060,4.240.684,2.351.216,x,x
20.566,5.523.017,4.243.124,2.353.676,x,x
20.666,5.549.937,4.245.540,2.356.076,x,x
20.766,5.576.738,4.248.012,2.358.544,x,x
20.867,5.603.669,4.250.452,2.360.992,x,x
20.967,5.630.704,4.252.880,2.363.428,x,x
21.067,5.657.526,4.255.356,2.365.896,x,x
21.168,5.684.512,4.257.748,2.368.308,x,x
21.268,5.711.536,4.260.260,2.370.804,x,x
21.368,5.738.411,4.262.772,2.373.308,x,x
21.469,5.765.271,4.265.260,2.375.796,x,x
21.569,5.792.131,4.267.636,2.378.176,x,x
21.669,5.818.987,4.270.104,2.380.648,x,x
21.770,5.845.839,4.272.680,2.383.212,x,x
21.870,5.872.577,4.275.172,2.385.704,x,x
21.970,5.899.481,4.277.640,2.388.180,x,x
22.070,5.926.426,4.280.140,2.390.676,x,x
22.171,5.953.385,4.282.492,2.393.024,x,x
22.271,5.980.429,4.285.000,2.395.544,x,x
22.371,6.007.366,4.287.500,2.398.036,x,x
22.472,6.034.131,4.289.928,2.400.464,x,x
22.572,6.061.280,4.292.412,2.402.952,x,x
22.672,6.088.195,4.294.800,2.405.340,x,x
22.773,6.115.116,4.297.116,2.407.668,x,x
22.873,6.142.131,4.299.640,2.410.192,x,x
22.973,6.169.178,4.302.136,2.412.676,x,x
23.074,6.196.213,4.304.580,2.415.120,x,x
23.174,6.223.119,4.306.992,2.417.520,x,x
23.274,6.249.989,4.309.576,2.420.100,x,x
23.375,6.276.977,4.312.040,2.422.568,x,x
23.475,6.303.956,4.314.488,2.425.012,x,x
23.575,6.330.818,4.316.964,2.427.488,x,x
23.676,6.357.819,4.319.472,2.430.016,x,x
23.776,6.384.653,4.322.048,2.432.564,x,x
23.876,6.411.607,4.324.572,2.435.100,x,x
23.977,6.438.504,4.327.068,2.437.588,x,x
24.077,6.465.481,4.329.532,2.440.048,x,x
24.177,6.492.524,4.331.992,2.442.508,x,x
24.278,6.519.480,4.334.452,2.444.976,x,x
24.378,6.546.572,4.336.884,2.447.408,x,x
24.478,6.573.529,4.339.372,2.449.896,x,x
24.579,6.600.443,4.341.784,2.452.308,x,x
24.679,6.627.295,4.344.180,2.454.712,x,x
24.779,6.654.206,4.346.632,2.457.180,x,x
24.880,6.681.082,4.349.112,2.459.648,x,x
24.980,6.708.128,4.351.504,2.462.040,x,x
25.080,6.734.993,4.353.984,2.464.520,x,x
25.180,6.761.839,4.356.544,2.467.088,x,x
25.281,6.788.751,4.358.824,2.469.368,x,x
25.381,6.815.598,4.361.364,2.471.912,x,x
25.481,6.842.360,4.363.780,2.474.340,x,x
25.582,6.869.263,4.366.304,2.476.820,x,x
25.682,6.896.102,4.368.744,2.479.256,x,x
25.782,6.922.925,4.371.208,2.481.716,x,x
25.883,6.949.670,4.373.788,2.484.312,x,x
25.983,6.976.600,4.376.300,2.486.808,x,x
26.083,7.003.482,4.378.672,2.489.200,x,x
26.184,7.030.293,4.381.256,2.491.804,x,x
26.284,7.057.208,4.383.668,2.494.200,x,x
26.384,7.084.193,4.386.232,2.496.784,x,x
26.485,7.111.045,4.388.560,2.499.104,x,x
26.585,7.138.037,4.391.004,2.501.556,x,x
26.685,7.164.933,4.393.516,2.504.072,x,x
26.786,7.191.921,4.396.012,2.506.564,x,x
26.886,7.218.775,4.398.508,2.509.072,x,x
26.986,7.245.663,4.400.932,2.511.496,x,x
27.087,7.272.832,4.403.436,2.513.996,x,x
27.187,7.299.727,4.405.944,2.516.508,x,x
27.287,7.326.593,4.408.492,2.519.064,x,x
27.388,7.353.549,4.410.840,2.521.392,x,x
27.488,7.380.289,4.413.200,2.523.752,x,x
27.588,7.407.164,4.415.676,2.526.220,x,x
27.688,7.434.175,4.418.228,2.528.776,x,x
27.789,7.461.297,4.420.620,2.531.164,x,x
27.889,7.488.173,4.423.036,2.533.576,x,x
27.989,7.515.002,4.425.544,2.536.084,x,x
28.090,7.541.902,4.428.020,2.538.556,x,x
28.190,7.568.980,4.430.492,2.541.016,x,x
28.290,7.595.968,4.433.056,2.543.608,x,x
28.391,7.622.867,4.435.520,2.546.068,x,x
28.491,7.649.815,4.438.000,2.548.536,x,x
28.591,7.676.813,4.440.528,2.551.056,x,x
28.692,7.703.820,4.443.000,2.553.524,x,x
28.792,7.730.814,4.445.412,2.555.936,x,x
28.892,7.757.673,4.447.772,2.558.296,x,x
28.993,7.784.465,4.450.332,2.560.844,x,x
29.093,7.811.483,4.452.784,2.563.296,x,x
29.193,7.838.465,4.455.172,2.565.676,x,x
29.293,7.865.418,4.457.668,2.568.172,x,x
29.394,7.892.315,4.460.112,2.570.616,x,x
29.494,7.919.198,4.462.628,2.573.140,x,x
29.594,7.946.170,4.465.008,2.575.532,x,x
29.695,7.973.139,4.467.376,2.577.924,x,x
29.795,7.999.987,4.469.736,2.580.272,x,x
